All/JPEGImages/Nagakute_20170911092426.jpg,2,0.8356,326,489,571,565
All/JPEGImages/Nagakute_20170911092426.jpg,2,0.7711,42,487,243,562
All/JPEGImages/Nagakute_20170911092426.jpg,2,0.5742,75,394,259,456
All/JPEGImages/Nagakute_20170911092426.jpg,2,0.4574,90,373,247,433
All/JPEGImages/Nagakute_20170911092426.jpg,2,0.0488,61,412,203,469
All/JPEGImages/Nagakute_20170911092426.jpg,2,0.0358,136,345,206,381
All/JPEGImages/Nagakute_20170911092426.jpg,1,0.1634,53,390,195,587
All/JPEGImages/Nagakute_20170911092426.jpg,1,0.0291,5,294,241,604
All/JPEGImages/Nagakute_20170911092426.jpg,1,0.0113,364,434,579,566
All/JPEGImages/Nagakute_20170907151540.jpg,1,0.0314,230,365,407,582
All/JPEGImages/Nagakute_20170907151540.jpg,2,0.0172,330,476,453,516
All/JPEGImages/Nagakute_20170907151540.jpg,2,0.0131,352,467,497,509
All/JPEGImages/Nagakute_20170907151540.jpg,1,0.6633,169,357,207,532
All/JPEGImages/Nagakute_20170907151540.jpg,1,0.0677,158,426,198,514
All/JPEGImages/Adachi_20170911101605.jpg,1,0.4444,319,461,367,568
All/JPEGImages/Adachi_20170911101605.jpg,3,0.0117,62,502,174,544
All/JPEGImages/Adachi_20170911101605.jpg,1,0.7252,308,436,383,594
All/JPEGImages/Muroran_20170911091153.jpg,1,0.9001,143,334,245,595
All/JPEGImages/Numazu_20170907141936.jpg,4,0.0922,310,417,508,601
All/JPEGImages/Numazu_20170907141936.jpg,4,0.0104,49,461,192,592
All/JPEGImages/Numazu_20170907141936.jpg,1,0.9215,317,394,522,598
All/JPEGImages/Nagakute_20170907144719.jpg,5,0.1476,255,383,412,515
All/JPEGImages/Nagakute_20170907144719.jpg,5,0.0416,236,364,302,450
All/JPEGImages/Nagakute_20170907144719.jpg,0,0.0205,252,369,338,449
All/JPEGImages/Nagakute_20170907144719.jpg,4,0.0314,242,375,380,489
All/JPEGImages/Nagakute_20170907144719.jpg,5,0.0159,269,375,345,473
All/JPEGImages/Nagakute_20170907144719.jpg,4,0.4767,194,419,570,605
All/JPEGImages/Nagakute_20170907144719.jpg,4,0.3159,245,411,442,542
All/JPEGImages/Nagakute_20170907144719.jpg,1,0.8154,125,443,191,593
All/JPEGImages/Numazu_20170906104709.jpg,4,0.5708,31,293,216,584
All/JPEGImages/Numazu_20170906104709.jpg,4,0.0131,95,434,160,545
All/JPEGImages/Numazu_20170906104709.jpg,4,0.0128,40,428,182,599
All/JPEGImages/Numazu_20170906104709.jpg,0,0.0276,377,337,468,393
All/JPEGImages/Nagakute_20170907155044.jpg,4,0.5093,78,445,229,592
All/JPEGImages/Nagakute_20170907155044.jpg,4,0.0182,-33,381,259,576
All/JPEGImages/Nagakute_20170907155044.jpg,4,0.0114,110,481,205,580
All/JPEGImages/Nagakute_20170907155044.jpg,1,0.8257,89,348,199,562
All/JPEGImages/Nagakute_20170907155044.jpg,0,0.1106,324,449,448,599
All/JPEGImages/Nagakute_20170907155044.jpg,1,0.6796,324,449,448,599
All/JPEGImages/Nagakute_20170907155044.jpg,1,0.0651,256,412,465,572
All/JPEGImages/Nagakute_20170907155044.jpg,1,0.0111,114,397,192,481
All/JPEGImages/Sumida_20170915162624.jpg,1,0.9488,1,421,237,566
All/JPEGImages/Sumida_20170915162624.jpg,1,0.0155,1,478,142,567
All/JPEGImages/Muroran_20170911111634.jpg,4,0.9216,-43,382,640,582
All/JPEGImages/Muroran_20170911111634.jpg,0,0.0218,548,-52,622,274
All/JPEGImages/Muroran_20170911111634.jpg,0,0.0107,187,399,314,473
All/JPEGImages/Sumida_20170911150151.jpg,5,0.0135,165,502,263,551
All/JPEGImages/Sumida_20170911150151.jpg,5,0.0115,203,500,306,548
All/JPEGImages/Sumida_20170911150151.jpg,1,0.8388,370,457,449,565
