All/JPEGImages/Nagakute_20170911092426.jpg,1,0.8522,40,320,206,579
All/JPEGImages/Adachi_20170911101605.jpg,1,0.6725,316,467,375,594
All/JPEGImages/Muroran_20170911091153.jpg,1,0.8752,153,301,257,587
All/JPEGImages/Numazu_20170907141936.jpg,1,0.9336,308,393,529,602
All/JPEGImages/Nagakute_20170907144719.jpg,5,0.8501,295,428,449,537
All/JPEGImages/Nagakute_20170907144719.jpg,1,0.8686,121,445,191,598
All/JPEGImages/Numazu_20170906104709.jpg,4,0.8598,9,337,195,590
All/JPEGImages/Nagakute_20170907155044.jpg,1,0.8586,331,457,471,596
All/JPEGImages/Sumida_20170915162624.jpg,1,0.8951,6,399,261,555
All/JPEGImages/Muroran_20170911111634.jpg,4,0.9073,25,348,624,594
All/JPEGImages/Sumida_20170911150151.jpg,1,0.8788,360,448,454,556
All/JPEGImages/Nagakute_20170913152025.jpg,0,0.6693,411,481,499,585
All/JPEGImages/Ichihara_20170929094756.jpg,4,0.9257,106,395,429,595
All/JPEGImages/Sumida_20170915161320.jpg,1,0.8929,325,402,537,541
All/JPEGImages/Adachi_20170914110622.jpg,1,0.5676,369,254,605,368
All/JPEGImages/Adachi_20170914110622.jpg,0,0.8412,413,447,536,601
All/JPEGImages/Nagakute_20170911092102.jpg,0,0.8285,467,485,591,558
All/JPEGImages/Numazu_20170907143003.jpg,1,0.9107,288,385,444,597
All/JPEGImages/Adachi_20170912151324.jpg,1,0.9207,468,355,602,481
All/JPEGImages/Numazu_20170906092232.jpg,4,0.9076,-1,303,216,514
All/JPEGImages/Numazu_20170906092232.jpg,2,0.8965,138,385,607,477
All/JPEGImages/Nagakute_20170912135147.jpg,4,0.9032,3,350,607,464
All/JPEGImages/Muroran_20170906134235.jpg,1,0.8060,397,391,583,540
All/JPEGImages/Muroran_20170906134235.jpg,0,0.8432,312,371,394,489
All/JPEGImages/Sumida_20170911150505.jpg,1,0.8060,272,449,311,541
All/JPEGImages/Nagakute_20170912092346.jpg,0,0.8951,216,415,438,550
All/JPEGImages/Nagakute_20170912132307.jpg,3,0.8872,230,355,541,396
All/JPEGImages/Nagakute_20170912132307.jpg,1,0.8979,104,272,231,577
All/JPEGImages/Nagakute_20170912132307.jpg,1,0.8836,312,273,589,446
All/JPEGImages/Adachi_20170908135835.jpg,1,0.9217,420,200,597,413
All/JPEGImages/Nagakute_20170911095704.jpg,0,0.8794,282,385,435,599
All/JPEGImages/Sumida_20170912145246.jpg,4,0.8970,225,430,368,559
All/JPEGImages/Sumida_20170912145246.jpg,1,0.8060,420,433,470,464
All/JPEGImages/Chiba_20170925154406.jpg,0,0.7377,300,461,364,532
All/JPEGImages/Muroran_20170906102534.jpg,1,0.7275,240,376,278,602
All/JPEGImages/Adachi_20170907134546.jpg,0,0.8930,89,342,233,593
All/JPEGImages/Adachi_20170907134546.jpg,0,0.8833,391,347,450,443
All/JPEGImages/Adachi_20170907134546.jpg,0,0.8763,451,460,546,535
All/JPEGImages/Adachi_20170907134546.jpg,0,0.8617,246,211,301,305
All/JPEGImages/Numazu_20170906140927.jpg,4,0.7709,251,395,550,590
All/JPEGImages/Chiba_20170925172210.jpg,1,0.8501,318,473,401,574
All/JPEGImages/Adachi_20170906102859.jpg,4,0.8816,165,283,302,389
All/JPEGImages/Adachi_20170906102859.jpg,1,0.8687,391,218,462,306
All/JPEGImages/Adachi_20170906093908.jpg,1,0.8747,84,278,197,614
All/JPEGImages/Nagakute_20170912145443.jpg,1,0.8999,115,317,264,582
All/JPEGImages/Nagakute_20170912145443.jpg,0,0.8245,370,326,570,472
All/JPEGImages/Numazu_20170907134231.jpg,4,0.6352,107,468,486,585
All/JPEGImages/Numazu_20170906085509.jpg,4,0.6887,317,398,539,565
All/JPEGImages/Nagakute_20170908102440.jpg,4,0.9248,60,345,509,594
All/JPEGImages/Adachi_20170907152434.jpg,0,0.9256,371,216,546,461
