Patch:1417
Patch:682
cuda
../RoadDamageDataset/All/JPEGImages/Adachi_20170908142224.jpg,1,0.7496,226,241,294,516
../RoadDamageDataset/All/JPEGImages/Adachi_20170908142224.jpg,0,0.0240,235,235,329,518
../RoadDamageDataset/All/JPEGImages/Adachi_20170908142224.jpg,1,0.0258,230,195,356,527
../RoadDamageDataset/All/JPEGImages/Adachi_20170906153135.jpg,6,0.8297,-11,344,639,462
../RoadDamageDataset/All/JPEGImages/Adachi_20170906153135.jpg,3,0.0237,343,456,453,503
../RoadDamageDataset/All/JPEGImages/Adachi_20170908101923.jpg,7,0.7767,308,215,354,602
../RoadDamageDataset/All/JPEGImages/Adachi_20170908101923.jpg,3,0.5930,201,336,618,367
../RoadDamageDataset/All/JPEGImages/Adachi_20170908101923.jpg,1,0.8004,403,195,448,252
../RoadDamageDataset/All/JPEGImages/Adachi_20170921111914.jpg,4,0.0100,29,391,539,571
../RoadDamageDataset/All/JPEGImages/Adachi_20170921111914.jpg,2,0.0418,-6,383,519,603
../RoadDamageDataset/All/JPEGImages/Adachi_20170921111914.jpg,0,0.9101,40,376,273,595
../RoadDamageDataset/All/JPEGImages/Adachi_20170920150509.jpg,6,0.9011,4,329,576,510
../RoadDamageDataset/All/JPEGImages/Adachi_20170914153127.jpg,7,0.6822,8,150,210,468
../RoadDamageDataset/All/JPEGImages/Adachi_20170914153127.jpg,1,0.8288,305,177,396,326
../RoadDamageDataset/All/JPEGImages/Adachi_20170914153127.jpg,1,0.8091,493,333,595,473
../RoadDamageDataset/All/JPEGImages/Adachi_20170906151017.jpg,4,0.3381,101,343,222,566
../RoadDamageDataset/All/JPEGImages/Adachi_20170906151017.jpg,4,0.1217,113,343,212,452
../RoadDamageDataset/All/JPEGImages/Adachi_20170906151017.jpg,1,0.8670,98,360,222,587
../RoadDamageDataset/All/JPEGImages/Adachi_20170906151017.jpg,0,0.8092,331,348,451,513
../RoadDamageDataset/All/JPEGImages/Adachi_20170908104019.jpg,4,0.9544,-43,209,670,574
../RoadDamageDataset/All/JPEGImages/Adachi_20170908104019.jpg,0,0.0288,13,273,237,574
../RoadDamageDataset/All/JPEGImages/Adachi_20170914151307.jpg,6,0.8922,69,165,590,379
../RoadDamageDataset/All/JPEGImages/Adachi_20170907152052.jpg,1,0.6584,338,279,375,567
../RoadDamageDataset/All/JPEGImages/Adachi_20170912133731.jpg,1,0.8595,489,464,601,596
../RoadDamageDataset/All/JPEGImages/Adachi_20170908104127.jpg,3,0.0716,425,356,535,415
../RoadDamageDataset/All/JPEGImages/Adachi_20170908104127.jpg,5,0.0115,425,356,535,415
../RoadDamageDataset/All/JPEGImages/Adachi_20170908104127.jpg,7,0.0206,425,356,535,415
../RoadDamageDataset/All/JPEGImages/Adachi_20170908104127.jpg,1,0.0198,398,323,557,475
../RoadDamageDataset/All/JPEGImages/Adachi_20170908104127.jpg,7,0.0127,398,323,557,475
